,LLH,energy_res,ident,ts,conv,phi_astro,gamma,delta_ts
4748,local,improved,Plenum-2,-1228819.4118214971,1.0152673322991583,0.75,3.0999999999999988,8.765210779383779
4749,local,improved,Plenum-2,-1228818.5716725804,1.0156437511506793,0.75,3.1499999999999986,9.605359696084633
4750,local,improved,Plenum-2,-1228816.3775504208,1.0158707164139091,0.75,3.1999999999999984,11.79948185570538
4751,local,improved,Plenum-2,-1228813.1248446414,1.0159526449083578,0.75,3.2499999999999982,15.052187635097653
4752,local,improved,Plenum-2,-1228809.0338152836,1.0158951200296271,0.75,3.299999999999998,19.143216992961243
4753,local,improved,Plenum-2,-1228804.2622866798,1.015696505343314,0.75,3.349999999999998,23.914745596703142
4754,local,improved,Plenum-2,-1228798.9153310063,1.0153632120606442,0.75,3.3999999999999977,29.261701270239428
4755,local,improved,Plenum-2,-1228793.0525885783,1.0148929796993031,0.75,3.4499999999999975,35.12444369820878
4756,local,improved,Plenum-2,-1228786.6937126669,1.0142875844600585,0.75,3.4999999999999973,41.48331960965879
4757,local,improved,Plenum-2,-1228779.8223070428,1.0135499788570488,0.75,3.549999999999997,48.35472523374483
4758,local,improved,Plenum-2,-1228772.3886333373,1.0126776781969364,0.75,3.599999999999997,55.788398939184844
4759,local,improved,Plenum-2,-1228764.3112958057,1.011671837153965,0.75,3.649999999999997,63.86573647079058
4760,local,improved,Plenum-2,-1228755.4780562357,1.010531066019368,0.75,3.6999999999999966,72.6989760408178
4761,local,improved,Plenum-2,-1228745.7458883843,1.0092553623770502,0.75,3.7499999999999964,82.43114389223047
4762,local,improved,Plenum-2,-1228734.940346152,1.0078454752922228,0.75,3.7999999999999963,93.23668612446636
4763,local,improved,Plenum-2,-1228722.8542901303,1.0062994484107575,0.75,3.849999999999996,105.32274214620702
4764,local,improved,Plenum-2,-1228709.245994432,1.0046202388429284,0.75,3.899999999999996,118.93103784462437
4765,local,improved,Plenum-2,-1228693.8366381275,1.0028011130801178,0.75,3.9499999999999957,134.34039414906874
4766,local,improved,Plenum-2,-1228679.0293207304,1.00259610686703,0.7999999999999999,2.7,149.14771154616028
4767,local,improved,Plenum-2,-1228722.4947816094,1.0045008883845152,0.7999999999999999,2.75,105.68225066713057
4768,local,improved,Plenum-2,-1228755.0019829401,1.0061699911007422,0.7999999999999999,2.8,73.1750493363943
4769,local,improved,Plenum-2,-1228778.9292662013,1.0076184632577059,0.7999999999999999,2.8499999999999996,49.24776607519016
4770,local,improved,Plenum-2,-1228796.129910552,1.0088628222710825,0.7999999999999999,2.8999999999999995,32.04712172457948
4771,local,improved,Plenum-2,-1228808.053311159,1.0099131868359694,0.7999999999999999,2.9499999999999993,20.123721117619425
4772,local,improved,Plenum-2,-1228815.835801411,1.010782264664924,0.7999999999999999,2.999999999999999,12.341230865567923
4773,local,improved,Plenum-2,-1228820.369158669,1.0114764194365762,0.7999999999999999,3.049999999999999,7.807873607613146
4774,local,improved,Plenum-2,-1228822.352569641,1.0120081671907406,0.7999999999999999,3.0999999999999988,5.8244626354426146
4775,local,improved,Plenum-2,-1228822.3322388371,1.012378319567899,0.7999999999999999,3.1499999999999986,5.844793439377099
4776,local,improved,Plenum-2,-1228820.7316926355,1.012594199027209,0.7999999999999999,3.1999999999999984,7.445339641068131
4777,local,improved,Plenum-2,-1228817.8750228593,1.0126633505787965,0.7999999999999999,3.2499999999999982,10.302009417209774
4778,local,improved,Plenum-2,-1228814.0047292586,1.012583863745808,0.7999999999999999,3.299999999999998,14.172303017927334
4779,local,improved,Plenum-2,-1228809.2953962272,1.0123606994405405,0.7999999999999999,3.349999999999998,18.881636049365625
4780,local,improved,Plenum-2,-1228803.864128392,1.0119958874295532,0.7999999999999999,3.3999999999999977,24.312903884565458
4781,local,improved,Plenum-2,-1228797.7784397695,1.0114916105092309,0.7999999999999999,3.4499999999999975,30.398592507001013
4782,local,improved,Plenum-2,-1228791.0621208064,1.0108502021979981,0.7999999999999999,3.4999999999999973,37.11491147009656
4783,local,improved,Plenum-2,-1228783.6994794693,1.0100669292360838,0.7999999999999999,3.549999999999997,44.47755280719139
4784,local,improved,Plenum-2,-1228775.6382555473,1.0091482214191065,0.7999999999999999,3.599999999999997,52.538776729255915
4785,local,improved,Plenum-2,-1228766.791432162,1.0080905598372427,0.7999999999999999,3.649999999999997,61.38560011447407
4786,local,improved,Plenum-2,-1228757.0381112504,1.0068952370948787,0.7999999999999999,3.6999999999999966,71.13892102614045
4787,local,improved,Plenum-2,-1228746.2235724914,1.0055602927575584,0.7999999999999999,3.7499999999999964,81.95345978508703
4788,local,improved,Plenum-2,-1228734.1585981385,1.0040866377474977,0.7999999999999999,3.7999999999999963,94.01843413803726
4789,local,improved,Plenum-2,-1228720.6181148046,1.0024744183550665,0.7999999999999999,3.849999999999996,107.55891747190617
4790,local,improved,Plenum-2,-1228705.339177699,1.0007197926524434,0.7999999999999999,3.899999999999996,122.83785457746126
4791,local,improved,Plenum-2,-1228688.0183036977,0.9988275400759421,0.7999999999999999,3.9499999999999957,140.1587285788264
4792,local,improved,Plenum-2,-1228658.4296728875,0.9992330100276167,0.8499999999999999,2.7,169.74735938897356
4793,local,improved,Plenum-2,-1228707.1154031563,1.001181618778708,0.8499999999999999,2.75,121.06162912026048
4794,local,improved,Plenum-2,-1228743.8717965323,1.0028851024104766,0.8499999999999999,2.8,84.30523574422114
4795,local,improved,Plenum-2,-1228771.256633176,1.00436097441755,0.8499999999999999,2.8499999999999996,56.92039910051972
4796,local,improved,Plenum-2,-1228791.2652955733,1.0056270397039804,0.8499999999999999,2.8999999999999995,36.91173670324497
4797,local,improved,Plenum-2,-1228805.4602249123,1.006694142801002,0.8499999999999999,2.9499999999999993,22.716807364253327
4798,local,improved,Plenum-2,-1228815.0679974537,1.0075715060632155,0.8499999999999999,2.999999999999999,13.10903482278809
4799,local,improved,Plenum-2,-1228821.052585389,1.0082712924728774,0.8499999999999999,3.049999999999999,7.124446887522936
4800,local,improved,Plenum-2,-1228824.1709579811,1.0088020839404332,0.8499999999999999,3.0999999999999988,4.006074295379221
4801,local,improved,Plenum-2,-1228825.015482664,1.0091656639975504,0.8499999999999999,3.1499999999999986,3.161549612414092
4802,local,improved,Plenum-2,-1228824.0463818621,1.0093717878120132,0.8499999999999999,3.1999999999999984,4.130650414386764
4803,local,improved,Plenum-2,-1228821.616638901,1.0094241655528153,0.8499999999999999,3.2499999999999982,6.560393375577405
4804,local,improved,Plenum-2,-1228817.9911245904,1.0093249715561907,0.8499999999999999,3.299999999999998,10.185907686129212
4805,local,improved,Plenum-2,-1228813.3612634253,1.0090775215046854,0.8499999999999999,3.349999999999998,14.815768851200119
4806,local,improved,Plenum-2,-1228807.8562268326,1.008684037567935,0.8499999999999999,3.3999999999999977,20.32080544391647
4807,local,improved,Plenum-2,-1228801.551396352,1.0081465924242496,0.8499999999999999,3.4499999999999975,26.625635924516246
4808,local,improved,Plenum-2,-1228794.4746575118,1.0074655210100665,0.8499999999999999,3.4999999999999973,33.702374764718115
4809,local,improved,Plenum-2,-1228786.610948581,1.0066409886335017,0.8499999999999999,3.549999999999997,41.56608369550668
4810,local,improved,Plenum-2,-1228777.9053849503,1.0056774377029176,0.8499999999999999,3.599999999999997,50.271647326182574
4811,local,improved,Plenum-2,-1228768.265200575,1.0045675708747992,0.8499999999999999,3.649999999999997,59.91183170140721
4812,local,improved,Plenum-2,-1228757.560685567,1.003317147473602,0.8499999999999999,3.6999999999999966,70.61634670943022
4813,local,improved,Plenum-2,-1228745.625251247,1.0019252159976615,0.8499999999999999,3.7499999999999964,82.55178102944046
4814,local,improved,Plenum-2,-1228732.2546561449,1.0004589750203643,0.8499999999999999,3.7999999999999963,95.92237613163888
4815,local,improved,Plenum-2,-1228717.2058430156,0.9987125421052084,0.8499999999999999,3.849999999999996,110.97118926094845
4816,local,improved,Plenum-2,-1228700.1942400874,0.9968883421903977,0.8499999999999999,3.899999999999996,127.98279218911193
4817,local,improved,Plenum-2,-1228680.8914957673,0.9949237047466669,0.8499999999999999,3.9499999999999957,147.28553650924005
4818,local,improved,Plenum-2,-1228636.1486655804,0.9959347391082108,0.8999999999999999,2.7,192.0283666960895
4819,local,improved,Plenum-2,-1228690.1638457244,0.9979239654637763,0.8999999999999999,2.75,138.01318655209616
4820,local,improved,Plenum-2,-1228731.267669691,0.9996807042399166,0.8999999999999999,2.8,96.90936258551665
4821,local,improved,Plenum-2,-1228762.1983122304,1.001163412271815,0.8999999999999999,2.8499999999999996,65.97872004611418
4822,local,improved,Plenum-2,-1228785.09403835,1.0024494408406823,0.8999999999999999,2.8999999999999995,43.08299392648041
4823,local,improved,Plenum-2,-1228801.6310065868,1.003529861098691,0.8999999999999999,2.9499999999999993,26.546025689691305
4824,local,improved,Plenum-2,-1228813.1265905495,1.0044156835990448,0.8999999999999999,2.999999999999999,15.050441727042198
4825,local,improved,Plenum-2,-1228820.6174137576,1.0051208235862283,0.8999999999999999,3.049999999999999,7.559618518920615
4826,local,improved,Plenum-2,-1228824.9185980607,1.0056482027391602,0.8999999999999999,3.0999999999999988,3.258434215793386
4827,local,improved,Plenum-2,-1228826.6689677648,1.0060053351479754,0.8999999999999999,3.1499999999999986,1.5080645116977394
4828,local,improved,Plenum-2,-1228826.3656676542,1.0062011907459243,0.8999999999999999,3.1999999999999984,1.8113646223209798
4829,local,improved,Plenum-2,-1228824.390739009,1.0062369237066142,0.8999999999999999,3.2499999999999982,3.7862932675052434
4830,local,improved,Plenum-2,-1228821.0315370501,1.006117015387206,0.8999999999999999,3.299999999999998,7.145495226373896
4831,local,improved,Plenum-2,-1228816.496392364,1.0058464621253698,0.8999999999999999,3.349999999999998,11.680639912607148
4832,local,improved,Plenum-2,-1228810.9265674907,1.0054232079378262,0.8999999999999999,3.3999999999999977,17.250464785844088
4833,local,improved,Plenum-2,-1228804.4052985688,1.0048510258424348,0.8999999999999999,3.4499999999999975,23.771733707748353
4834,local,improved,Plenum-2,-1228796.9645206132,1.0041332215781207,0.8999999999999999,3.4999999999999973,31.21251166332513
4835,local,improved,Plenum-2,-1228788.5897276932,1.0032684292402536,0.8999999999999999,3.549999999999997,39.587304583285004
4836,local,improved,Plenum-2,-1228779.2233107872,1.0022585561963295,0.8999999999999999,3.599999999999997,48.95372148929164
4837,local,improved,Plenum-2,-1228768.766631722,1.0011006363343615,0.8999999999999999,3.649999999999997,59.41040055453777
4838,local,improved,Plenum-2,-1228757.0810234388,0.9998107123137187,0.8999999999999999,3.6999999999999966,71.09600883768871
4839,local,improved,Plenum-2,-1228743.9878721926,0.9983497239554608,0.8999999999999999,3.7499999999999964,84.18916008388624
4840,local,improved,Plenum-2,-1228729.2678379149,0.9967532694275957,0.8999999999999999,3.7999999999999963,98.90919436165132
4841,local,improved,Plenum-2,-1228712.6593463686,0.9950115480857993,0.8999999999999999,3.849999999999996,115.51768590789288
4842,local,improved,Plenum-2,-1228693.856317568,0.9931223531065383,0.8999999999999999,3.899999999999996,134.32071470841765
4843,local,improved,Plenum-2,-1228672.5051837168,0.9910910969221978,0.8999999999999999,3.9499999999999957,155.6718485597521
4844,local,improved,Plenum-2,-1228612.2829194777,0.9926965141942721,0.9499999999999998,2.7,215.89411279885098
4845,local,improved,Plenum-2,-1228671.728018743,0.994724459382356,0.9499999999999998,2.75,156.44901353353634
4846,local,improved,Plenum-2,-1228717.2696749219,0.9964915083642837,0.9499999999999998,2.8,110.90735735464841
4847,local,improved,Plenum-2,-1228751.8272862558,0.9980208954753346,0.9499999999999998,2.8499999999999996,76.34974602074362
4848,local,improved,Plenum-2,-1228777.6827542973,0.9993239344004428,0.9499999999999998,2.8999999999999995,50.49427797924727
4849,local,improved,Plenum-2,-1228796.6264860383,1.000492410239816,0.9499999999999998,2.9499999999999993,31.550546238198876
4850,local,improved,Plenum-2,-1228810.067354896,1.0013133585117526,0.9499999999999998,2.999999999999999,18.109677380416542
4851,local,improved,Plenum-2,-1228819.1148521774,1.002019846753371,0.9499999999999998,3.049999999999999,9.062180099077523
4852,local,improved,Plenum-2,-1228824.6426535356,1.002544984465024,0.9499999999999998,3.0999999999999988,3.5343787409365177
4853,local,improved,Plenum-2,-1228827.3363050828,1.0028951390658705,0.9499999999999998,3.1499999999999986,0.8407271937467158
4854,local,improved,Plenum-2,-1228827.7300766893,1.0030780379666,0.9499999999999998,3.1999999999999984,0.4469555872492492
4855,local,improved,Plenum-2,-1228826.2352152877,1.0030966538984212,0.9499999999999998,3.2499999999999982,1.9418169888667762
4856,local,improved,Plenum-2,-1228823.1616590985,1.0029567479569343,0.9499999999999998,3.299999999999998,5.015373178059235
4857,local,improved,Plenum-2,-1228818.7347000022,1.0026608865155082,0.9499999999999998,3.349999999999998,9.442332274280488
4858,local,improved,Plenum-2,-1228813.1077080385,1.0022088684741788,0.9499999999999998,3.3999999999999977,15.069324237992987
4859,local,improved,Plenum-2,-1228806.371756567,1.0016054221565136,0.9499999999999998,3.4499999999999975,21.80527570960112
4860,local,improved,Plenum-2,-1228798.5627826098,1.0008505265208563,0.9499999999999998,3.4999999999999973,29.6142496666871
4861,local,improved,Plenum-2,-1228789.6667620284,0.9999480562039331,0.9499999999999998,3.549999999999997,38.51027024816722
4862,local,improved,Plenum-2,-1228779.623264838,0.9988907302744227,0.9499999999999998,3.599999999999997,48.553767438512295
4863,local,improved,Plenum-2,-1228768.327663002,0.9976844114367738,0.9499999999999998,3.649999999999997,59.84936927445233
4864,local,improved,Plenum-2,-1228755.6322010155,0.9963309746204917,0.9499999999999998,3.6999999999999966,72.54483126103878
4865,local,improved,Plenum-2,-1228741.3460761847,0.9948284998804728,0.9499999999999998,3.7499999999999964,86.83095609187149
4866,local,improved,Plenum-2,-1228725.2346381338,0.9931736693546742,0.9499999999999998,3.7999999999999963,102.94239414273761
4867,local,improved,Plenum-2,-1228707.017777405,0.9913756980023117,0.9499999999999998,3.849999999999996,121.15925487154163
4868,local,improved,Plenum-2,-1228686.3675397907,0.989422636471935,0.9499999999999998,3.899999999999996,141.80949248583056
4869,local,improved,Plenum-2,-1228662.9049839545,0.9873219124396516,0.9499999999999998,3.9499999999999957,165.27204832201824
4870,local,improved,Plenum-2,-1228586.91926985,0.9895217618894077,0.9999999999999999,2.7,241.25776242651045
4871,local,improved,Plenum-2,-1228651.8871001652,0.9915805138936014,0.9999999999999999,2.75,176.28993211127818
4872,local,improved,Plenum-2,-1228701.9500686661,0.9933753935362598,0.9999999999999999,2.8,126.22696361038834
4873,local,improved,Plenum-2,-1228740.2095992812,0.9949270635616828,0.9999999999999999,2.8499999999999996,87.96743299532682
4874,local,improved,Plenum-2,-1228769.0918788388,0.9962485748287266,0.9999999999999999,2.8999999999999995,59.08515343768522
4875,local,improved,Plenum-2,-1228790.5022556016,0.9973537472836514,0.9999999999999999,2.9499999999999993,37.67477667494677
4876,local,improved,Plenum-2,-1228805.9411684554,0.998256813069419,0.9999999999999999,2.999999999999999,22.235863821115345
4877,local,improved,Plenum-2,-1228816.5917506875,0.9989634469479954,0.9999999999999999,3.049999999999999,11.585281589068472
4878,local,improved,Plenum-2,-1228823.3864049155,0.9994865080148929,0.9999999999999999,3.0999999999999988,4.790627361042425
4879,local,improved,Plenum-2,-1228827.0576383255,0.9998389287754683,0.9999999999999999,3.1499999999999986,1.1193939510267228
4880,local,improved,Plenum-2,-1228828.1770322765,1.0,0.9999999999999999,3.1999999999999984,0.0
4881,local,improved,Plenum-2,-1228827.1851679038,1.0000034754723726,0.9999999999999999,3.2499999999999982,0.9918643727432936
4882,local,improved,Plenum-2,-1228824.4146533369,0.9998508145084118,0.9999999999999999,3.299999999999998,3.762378939660266
4883,local,improved,Plenum-2,-1228820.107781035,0.9995494567128123,0.9999999999999999,3.349999999999998,8.06925124162808
4884,local,improved,Plenum-2,-1228814.4300659862,0.9990413935992106,0.9999999999999999,3.3999999999999977,13.746966290287673
4885,local,improved,Plenum-2,-1228807.480369791,0.9984056332142941,0.9999999999999999,3.4499999999999975,20.696662485599518
4886,local,improved,Plenum-2,-1228799.2985929628,0.9976142887092566,0.9999999999999999,3.4999999999999973,28.878439313732088
4887,local,improved,Plenum-2,-1228789.8711210447,0.9966688112626023,0.9999999999999999,3.549999999999997,38.30591123178601
4888,local,improved,Plenum-2,-1228779.1346089682,0.9955712629136199,0.9999999999999999,3.599999999999997,49.04242330836132
