event_id,resolution_linefit,resolution_linefitNew,zenith_angle,zenith_linefit,muon_energy,aeffs
1,7.058606641620474,0.053665493865473035,60.08043667582364,65.98939951472825,3766.9770586827244,166369926.42825034
2,10.977015037976543,0.01079733831493552,138.68246524510297,148.84928984042267,234463.7160708382,8217803575.931808
3,57.867042229319594,0.01144254809923931,72.71052691907751,19.363289020049194,169701.88387076903,5957582659.017738
4,3.197989481342949,0.016497686382162577,79.8127685940465,81.299658382129,583796.259459188,20409687200.93368
5,1.3279518117041529,0.03666357067500172,68.68361673897836,69.90845542023291,10203.51556282877,391008397.351224
6,0.46035366238701836,0.004914693545815708,99.39809572417423,99.1980670960968,46078.967420820634,1643079932.9846842
7,4.564076732733497,0.012196696334745002,114.38943705259153,115.16902209479963,6279.395193921537,254054598.53199822
8,47.73781461619134,0.26020164396226525,125.05902577397136,169.90005762578252,44053.24468368295,1572381178.0729554
11,1.3351996981488934,0.04221505740021097,68.91981782466817,67.61885353928531,31431.833228468477,1131887492.1635544
13,1.1822551220420696,0.006138815917764113,70.50969098327798,70.14715442879596,211247.88069023818,7407559100.93363
14,0.6835751839884189,0.008895427722450543,35.560812977430686,35.88286756895596,587408.7114876988,20535763615.98881
15,1.5296365886561367,0.0158114835835942,7.725718076655159,6.2908265637471334,33442.78789973331,1202070834.057238
16,2.3956339968876024,0.030125373427127535,108.76081597870277,110.28122189911035,27422.58274810666,991962609.1110368
17,2.070486519015214,0.0071955863648495814,93.63247782735714,91.67329921950223,80860.95055742847,2856988853.508235
19,3.2533059359088154,0.03365949111248964,113.26732854637412,113.42120559195267,791779.3704311873,27668403667.316616
20,4.853242911708517,0.026281262308664993,82.93637093357528,79.46447182756516,17264.577486727867,637443053.5962527
21,21.159974760651565,0.14023393103786538,29.469510627619435,50.16878175846402,7205.220298569855,286366366.0629986
22,21.482275560009832,0.06372159016240649,71.49870780074353,65.70520086801795,70559.34840183087,2497457693.2736435
23,1.3520227701375491,0.01185309938370628,28.124500094635174,29.346424045198955,6791.757726333759,271936311.7797579
24,24.388195590623557,0.002989635906222646,112.00379023077596,88.45641337522684,120277.64917551912,4232651704.075506
25,5.033198251293378,0.020098953433965443,47.79608124586371,52.717107923376005,169624.10292531265,5954868064.419568
26,12.225865265587194,0.017970867145601258,33.34707356349394,31.411711386726726,139431.21034948455,4901120740.977516
27,1.6766740780410168,0.024476540504188002,74.4072179901453,75.63691008787796,20187.455049497465,739452968.7039914
28,1.833368507690619,0.02470450976250952,136.76316340982203,135.9972924524538,196023.05165026055,6876204815.800199
29,16.337889192936746,0.09009189175348736,57.85922045891399,73.21898683528329,7745.564851350946,305224666.0685245
30,20.65657106216533,0.020329095394174962,37.78935736486818,58.263311863307806,583885.451754906,20412800057.46597
31,5.55600802122168,0.033021378817914074,135.68919198633782,140.80089794904538,2024.1055847055945,105542824.61299692
32,0.8334576255588273,0.013188486032478615,120.45720990189696,120.0597743904632,388975.73088440177,13610351561.870043
33,0.6247341814792985,0.09953593229351351,70.78585074890123,71.34975460350392,5764.75827311251,236093507.9711977
34,32.75548659380827,0.060434036065869175,65.83014114643352,97.74830375045151,472599.7600291388,16528872755.737139
35,1.8024800648469297,0.03365244087412499,70.0713936505144,71.65463997640569,49111.35456173013,1748911788.1257067
36,3.1343914011693084,0.12234831087653844,83.57390382906468,86.68764153813815,5759.829034669848,235921475.03985447
37,1.1704086471054151,0.06151772257399958,101.28109148041443,102.02458032679831,81911.0812856455,2893638950.59131
